year,subject,school_name,batch,kind,min_score,min_rank,group_id,group_name,xuanke_req
2024,物理,湖北中医药高等专科学校,高职高专批,普通类,420,152703,07,第07组,不限
2024,物理,湖北中医药高等专科学校,高职高专批,普通类,412,158202,08,第08组,不限
2024,物理,湖北中医药高等专科学校,高职高专批,普通类,426,148429,09,第09组,不限
2024,物理,长江工程职业技术学院,高职高专批,乡村振兴,357,192656,06,第06组,不限
2024,物理,长江工程职业技术学院,高职高专批,普通类,403,164307,07,第07组,不限
2024,物理,长江工程职业技术学院,高职高专批,普通类,382,177777,08,第08组,不限
2024,物理,长江工程职业技术学院,高职高专批,专本联合培养,427,147694,09,第09组,不限
2024,物理,长江工程职业技术学院,高职高专批,专本联合培养,431,144705,10,第10组,不限
2024,物理,武汉民政职业学院,高职高专批,乡村振兴,368,186377,04,第04组,不限
2024,物理,武汉民政职业学院,高职高专批,普通类,409,160221,05,第05组,不限
2024,物理,武汉民政职业学院,高职高专批,普通类,347,198280,06,第06组,不限
2024,物理,湖北健康职业学院,高职高专批,普通类,275,231317,02,第02组,不限
2024,物理,江汉大学,本科批,普通类,580,28232,437,,（13）
2024,物理,武昌工学院,本科批,普通类,459,123172,437,,（02）
2024,物理,武汉体育学院体育科技学院,高职高专批,普通类,328,208372,05,第05组,不限
2024,物理,湖北铁道运输职业学院,高职高专批,普通类,403,164307,03,第03组,不限
2024,物理,湖北铁道运输职业学院,高职高专批,普通类,395,169596,04,第04组,不限
2024,物理,湖北黄冈应急管理职业技术学院,高职高专批,普通类,338,203280,02,第02组,不限
2024,物理,湖北经济学院,本科批,普通类,537,58872,437,,（07）
2024,物理,长江艺术工程职业学院,高职高专批,普通类,299,222136,03,第03组,不限
2024,物理,长江艺术工程职业学院,高职高专批,专本联合培养,427,147694,04,第04组,不限
2024,物理,武汉理工大学,本科批,普通类,597,19063,06,第06组,不限
2024,物理,武汉理工大学,本科批,少数民族预科班,607,14519,07,第07组,化
2024,物理,武汉理工大学,本科批,普通类,636,5326,08,第08组,化
2024,物理,武汉理工大学,本科批,普通类,635,5543,09,第09组,化
2024,物理,武汉理工大学,本科批,普通类,633,5982,10,第10组,化
2024,物理,武汉理工大学,本科批,普通类,630,6777,11,第11组,化
2024,物理,武汉理工大学,本科批,普通类,613,12158,12,第12组,化
2024,物理,武汉理工大学,本科批,普通类,602,16685,13,第13组,化
2024,物理,武汉理工大学,本科批,普通类,592,21511,14,第14组,化
2024,物理,武汉理工大学,本科批,国家专项计划,613,12158,15,第15组,化
2024,物理,湖北大学知行学院,本科批,普通类,470,114326,437,,（02）
2024,物理,咸宁职业技术学院,高职高专批,乡村振兴,340,202183,07,第07组,不限
2024,物理,咸宁职业技术学院,高职高专批,普通类,364,188650,08,第08组,不限
2024,物理,咸宁职业技术学院,高职高专批,普通类,322,211413,09,第09组,不限
2024,物理,咸宁职业技术学院,高职高专批,专本联合培养,427,147694,10,第10组,不限
2024,物理,咸宁职业技术学院,高职高专批,专本联合培养,432,143981,11,第11组,不限
2024,物理,咸宁职业技术学院,高职高专批,专本联合培养,427,147694,12,第12组,不限
2024,物理,湖北工程学院,本科批,普通类,505,85330,437,,（06）
2024,物理,长江大学,本科批,普通类,541,55676,06,第06组,不限
2024,物理,长江大学,本科批,普通类,547,51044,07,第07组,化
2024,物理,长江大学,本科批,普通类,535,60488,08,第08组,化
2024,物理,长江大学,本科批,普通类,536,59716,09,第09组,化
2024,物理,长江大学,本科批,普通类,544,53258,10,第10组,化
2024,物理,长江大学,本科批,普通类,560,41438,11,第11组,化
2024,物理,长江大学,本科批,国家专项计划,534,61292,12,第12组,化
2024,物理,长江大学,本科批,地方专项计划,528,66198,13,第13组,化
2024,物理,长江大学,本科批,普通类,540,56499,14,第14组,生
2024,物理,武汉体育学院,本科批,普通类,521,71942,437,,（03）
2024,物理,武汉商贸职业学院,高职高专批,普通类,335,204806,04,第04组,不限
2024,物理,武汉商贸职业学院,高职高专批,普通类,315,214826,05,第05组,不限
2024,物理,武汉商贸职业学院,高职高专批,专本联合培养,427,147694,06,第06组,不限
2024,物理,武汉科技大学,本科批,普通类,570,34621,03,第03组,不限
2024,物理,武汉科技大学,本科批,普通类,593,20986,04,第04组,化
2024,物理,武汉科技大学,本科批,普通类,581,27591,05,第05组,化
2024,物理,武汉科技大学,本科批,普通类,577,30080,06,第06组,化
2024,物理,武汉科技大学,本科批,普通类,570,34621,07,第07组,化
2024,物理,武汉科技大学,本科批,普通类,575,31351,08,第08组,化
2024,物理,武汉科技大学,本科批,普通类,567,36659,09,第09组,化
2024,物理,武汉科技大学,本科批,国家专项计划,571,33957,10,第10组,化
2024,物理,武汉科技大学,本科批,护理类,568,35978,11,第11组,生
2024,物理,空军预警学院,本科提前批,普通类,629,7056,01,,首选物理，再选化学
2024,物理,空军预警学院,本科提前批,普通类,594,20493,02,,首选物理，再选化学
2024,物理,空军预警学院,本科提前批,普通类,580,28232,03,,首选物理，再选化学
2024,物理,湖北工程职业学院,高职高专批,普通类,373,183390,06,第06组,不限
2024,物理,湖北工程职业学院,高职高专批,普通类,378,180332,07,第07组,不限
2024,物理,湖北工程职业学院,高职高专批,普通类,363,189217,08,第08组,不限
2024,物理,湖北工程职业学院,高职高专批,普通类,387,174668,09,第09组,不限
2024,物理,湖北工程职业学院,高职高专批,普通类,371,184558,10,第10组,不限
2024,物理,湖北工程职业学院,高职高专批,专本联合培养,436,141000,11,第11组,不限
2024,物理,武汉电力职业技术学院,高职高专批,普通类,425,149173,03,第03组,不限
2024,物理,武汉电力职业技术学院,高职高专批,普通类,435,141767,04,第04组,不限
2024,物理,武汉工贸职业学院,高职高专批,普通类,322,211413,02,第02组,不限
2024,物理,湖北工业大学工程技术学院,本科批,普通类,474,111081,437,,（02）
2024,物理,武汉纺织大学外经贸学院,高职高专批,普通类,321,211899,06,第06组,不限
2024,物理,湖北文理学院理工学院,高职高专批,普通类,291,225410,05,第05组,不限
2024,物理,湖北医药学院药护学院,本科批,普通类,472,112660,01,第01组,不限
2024,物理,湖北医药学院药护学院,本科批,普通类,458,123967,02,第02组,化
2024,物理,湖北医药学院药护学院,本科批,护理类,455,126288,03,第03组,化
2024,物理,武汉工程职业技术学院,高职高专批,乡村振兴,342,201065,03,第03组,不限
2024,物理,武汉工程职业技术学院,高职高专批,普通类,390,172750,04,第04组,不限
